Id,Tipo,FechaConstruccion,FechaReforma,Plantas,Plan,PAU,CatParcela,PerimParcela,Superficie,Aseos,Habitaciones,Garaje,Piscina,Vallada,CallePavimentada,Callejon,Formato,TipoDesnivel,Desnivel,GasNatural,AguaCorriente,FosaSeptica,Situacion,CP,ProxCarretera,ProxCallePrincipal,ProxViasTren,Estado,RatingEstrellas,Precio
821,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,87.78,671.32,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60061,0,0,0,5,3.5,329573
822,Chalet adosado,1953,1953,1,Antiguo,0,Residencial tipo 2,73.15,557.42,1,4,1,0,0,1,1,Rectangular,Inclinación frontal,Moderado,1,1,0,Interior,61704,0,0,0,4,2.0,161046
823,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,,1151.44,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60118,0,0,0,5,3.5,421421
824,Chalet individual,1940,1950,1,,0,Residencial unifamiliar,73.15,919.74,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,7,3.0,241569
825,Chalet individual,2006,2006,1,Antiguo,0,Residencial especial,98.76,1042.0,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,4.0,453082
826,Chalet individual,2007,2008,1,Antiguo,0,Residencial unifamiliar,138.99,1375.24,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,5.0,693363
827,Chalet individual,1924,1950,1,,0,Residencial tipo 2,60.96,569.5,2,5,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,6,2.5,197203
828,Chalet individual,2001,2001,1,Antiguo,0,Residencial unifamiliar,79.25,792.37,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,327287
829,Chalet individual,1967,1967,2,Antiguo,0,Residencial unifamiliar,,2666.13,4,7,1,0,0,1,0,Algo irregular,Muy irregular,Elevado,1,1,0,Trasero,62447,0,0,0,5,2.5,320360
830,Casa baja,2005,2005,2,Antiguo,1,Residencial especial,29.26,236.35,3,4,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,287121
831,Chalet individual,1957,1957,1,Antiguo,0,Residencial unifamiliar,97.54,1105.55,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,5,3.0,298957
832,Piso alto,2005,2005,2,Antiguo,1,Residencial especial,36.58,295.43,3,4,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,294133
833,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,53.64,887.04,4,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60061,0,0,0,6,3.5,394622
834,Chalet individual,1964,1964,1,Antiguo,0,Residencial unifamiliar,121.92,929.4,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,289190
835,Chalet individual,1961,1961,1,Antiguo,0,Residencial unifamiliar,91.44,731.61,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.5,252042
836,Chalet individual,1950,1995,1,Antiguo,0,Residencial unifamiliar,73.15,891.87,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,7,2.0,213129
837,Chalet individual,1948,1973,1,Nuevo,0,Residencial tipo 2,109.73,752.51,2,5,1,0,1,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,6,2.5,287503
838,Casa baja,1973,1973,2,Antiguo,1,Residencial tipo 2,25.6,156.08,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61615,0,0,0,5,3.0,180094
839,Chalet individual,1995,2006,1,Antiguo,0,Residencial unifamiliar,91.44,884.9,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,6,2.5,259336
840,Chalet individual,1946,1995,1,,0,Residencial unifamiliar,85.34,1093.19,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,6,2.5,235023
841,Chalet individual,1925,1950,2,Nuevo,0,Residencial tipo 1,,1129.24,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,8,3.0,252132
842,Chalet individual,1904,2002,2,Nuevo,0,Residencial tipo 2,73.15,969.91,2,8,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,8,2.5,283649
843,Chalet individual,1966,1966,2,,0,Residencial unifamiliar,99.97,837.99,3,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,3.0,314985
844,Dúplex,1961,1961,2,,0,Residencial unifamiliar,97.54,743.22,2,10,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,1,0,0,4,2.5,264090
845,Chalet individual,1915,1950,1,,0,Residencial tipo 2,121.92,1176.62,2,7,1,0,0,1,1,Poco irregular,Llana,Ligero,1,1,0,Interior,61704,1,0,0,8,2.5,277165
846,Chalet individual,1975,1981,2,,0,Residencial unifamiliar,,1546.56,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50010,0,0,0,5,2.5,320280
847,Chalet individual,1993,1993,2,Antiguo,0,Residencial unifamiliar,91.44,865.58,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,368847
848,Chalet individual,1972,1972,1,Antiguo,0,Residencial unifamiliar,43.89,1442.13,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60061,0,0,0,6,2.5,231179
849,Chalet individual,1908,1997,1,,0,Residencial unifamiliar,91.44,4236.38,3,10,1,0,0,1,0,Algo irregular,Inclinación frontal,Ligero,1,1,0,Interior,62447,0,0,0,8,3.0,432226
850,Chalet individual,1976,1994,2,,0,Residencial unifamiliar,97.54,891.87,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,50018,0,1,0,7,3.0,350247
851,Piso alto,2003,2003,1,Antiguo,1,Residencial tipo 2,43.89,412.02,2,3,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,246297
852,Piso alto,2003,2003,1,Antiguo,1,Residencial unifamiliar,,296.92,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,4.0,418799
853,Chalet individual,1941,1950,2,,0,Residencial unifamiliar,64.62,662.21,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62451,0,0,0,5,3.5,307169
854,Chalet individual,1964,1964,2,,0,Residencial unifamiliar,,1123.66,2,7,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,6,3.0,273605
855,Chalet individual,1955,1974,1,Antiguo,0,Residencial unifamiliar,124.36,1664.82,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,4,2.5,331143
856,Chalet individual,1962,2010,1,Antiguo,0,Residencial unifamiliar,,640.75,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50010,0,0,0,8,2.5,211464
857,Chalet individual,1978,1978,2,,0,Residencial unifamiliar,,1019.15,2,5,1,0,1,1,0,Poco irregular,Muy irregular,Moderado,1,1,0,Interior,60061,0,0,0,6,3.0,264739
858,Chalet individual,1994,1995,2,Antiguo,0,Residencial unifamiliar,79.25,754.84,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.0,301312
859,Chalet individual,1976,1976,1,Antiguo,0,Residencial unifamiliar,97.54,966.19,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.5,263215
860,Chalet individual,1968,1984,2,Antiguo,0,Residencial unifamiliar,,1024.63,4,9,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50012,0,0,0,7,3.0,486975
861,Chalet individual,1918,1998,1,,0,Residencial unifamiliar,67.06,709.97,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,62451,0,0,0,8,3.5,355773
862,Chalet adosado,1965,1965,3,,0,Residencial unifamiliar,91.44,1080.0,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,4,2.5,218957
863,Chalet individual,1984,1985,1,Antiguo,0,Residencial unifamiliar,98.76,898.56,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50015,0,0,0,5,3.0,253091
864,Chalet individual,1959,1959,1,Antiguo,0,Residencial unifamiliar,85.34,736.81,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,229447
865,Chalet individual,2007,2008,1,Antiguo,0,Residencial especial,87.78,802.68,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,451280
866,Chalet individual,1970,1970,1,Antiguo,0,Residencial unifamiliar,,812.9,2,5,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.5,257154
867,Chalet individual,2006,2007,1,Antiguo,0,Residencial unifamiliar,81.69,989.97,2,6,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,466185
868,Chalet individual,1961,1961,1,Antiguo,0,Residencial unifamiliar,103.63,647.53,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50010,0,1,0,5,2.0,241615
869,Chalet individual,1948,1950,2,Antiguo,0,Residencial unifamiliar,,1371.43,2,7,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Esquina,60118,0,1,0,6,2.5,329195
870,Chalet individual,1993,1994,2,Antiguo,0,Residencial unifamiliar,97.54,923.27,4,8,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,392957
871,Chalet individual,1962,1962,1,Antiguo,0,Residencial unifamiliar,73.15,613.16,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,189619
872,Chalet individual,1998,1998,2,Antiguo,0,Residencial unifamiliar,85.34,812.9,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,333847
873,Chalet individual,1953,1996,1,Antiguo,0,Residencial unifamiliar,90.22,826.09,1,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,7,2.5,208909
874,Chalet individual,1949,1950,1,,0,Residencial unifamiliar,73.15,1128.21,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,2.5,230313
875,Chalet individual,1941,1950,1,,0,Residencial tipo 2,63.4,531.41,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,1,0,0,6,2.5,115156
876,Chalet individual,2007,2007,2,Antiguo,0,Residencial especial,91.44,836.13,3,11,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,4.0,568407
877,Chalet individual,1963,1963,1,Antiguo,0,Residencial unifamiliar,114.6,2349.15,2,5,1,0,0,1,0,Rectangular,Inclinación lateral,Moderado,1,1,0,Interior,62040,0,0,0,5,2.0,247702
878,Chalet individual,2004,2005,2,Antiguo,0,Residencial unifamiliar,90.22,820.71,4,10,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,606087
879,Chalet individual,1961,1995,2,,0,Residencial unifamiliar,107.29,1094.58,2,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,7,2.5,246431
880,Chalet individual,1978,2005,1,Antiguo,0,Residencial unifamiliar,,650.32,2,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60061,0,0,0,8,2.5,236374
881,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,73.15,652.55,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,2.5,294058
882,Chalet individual,1990,1991,1,,0,Residencial unifamiliar,53.64,1278.16,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50017,0,0,0,5,3.5,351184
883,Chalet individual,1992,1993,2,Antiguo,0,Residencial unifamiliar,,895.21,3,7,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60118,0,0,0,5,3.0,308238
884,Chalet individual,1912,1950,2,,0,Residencial unifamiliar,73.15,576.37,2,10,1,0,0,1,0,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,50011,0,0,0,5,2.0,230826
885,Chalet individual,1967,1967,1,Antiguo,0,Residencial unifamiliar,79.25,664.26,1,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,173168
886,Piso alto,1999,2000,1,Antiguo,1,Residencial especial,60.96,475.57,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50011,0,0,0,5,4.5,592330
887,Dúplex,1959,2005,2,,0,Residencial unifamiliar,85.34,779.74,2,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,5,2.5,282446
888,Chalet individual,1955,1955,1,,0,Residencial unifamiliar,71.93,1529.74,2,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,7,2.5,244028
889,Chalet individual,1970,1970,1,Antiguo,0,Residencial unifamiliar,115.82,1473.91,3,8,1,0,0,1,0,Poco irregular,Llana,Moderado,1,1,0,Interior,50014,0,0,0,6,4.0,501959
890,Chalet individual,1953,1953,1,Antiguo,0,Residencial unifamiliar,156.06,1129.7,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,1,0,4,3.0,258886
891,Chalet individual,1949,2006,1,,0,Residencial unifamiliar,73.15,749.17,1,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,1,0,0,7,2.5,230189
892,Chalet individual,1978,1978,2,Antiguo,0,Residencial unifamiliar,85.34,1039.03,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,3.0,298714
893,Chalet individual,1963,2003,1,Antiguo,0,Residencial unifamiliar,85.34,781.69,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,8,3.0,300951
894,Chalet individual,1954,1954,1,Antiguo,0,Residencial unifamiliar,,1234.12,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,2.5,297156
895,Dúplex,1979,1979,2,,0,Residencial unifamiliar,78.03,651.99,2,8,1,0,0,1,0,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,50015,0,0,0,5,2.5,205824
896,Chalet individual,1963,1963,2,Antiguo,0,Residencial unifamiliar,86.56,655.52,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,3.0,252132
897,Chalet individual,1936,1950,1,Nuevo,0,Residencial tipo 2,60.96,814.3,1,6,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,6,2.0,207451
898,Dúplex,1979,1979,2,,0,Residencial unifamiliar,78.03,651.99,2,12,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,1,0,5,2.5,247548
899,Chalet individual,2009,2010,1,Antiguo,0,Residencial unifamiliar,121.92,1200.21,4,11,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,1018454
900,Chalet individual,1961,1994,1,Antiguo,0,Residencial unifamiliar,79.25,649.67,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,1,0,7,2.5,262967
901,Chalet individual,1971,1971,1,Antiguo,0,Residencial unifamiliar,,681.91,1,4,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.0,206028
902,Chalet individual,1957,2000,1,Antiguo,0,Residencial unifamiliar,78.03,809.37,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,2.5,264946
903,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,76.81,731.61,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,350622
904,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,60.96,1380.45,2,7,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Trasero,60118,0,0,0,5,3.5,467496
905,Chalet individual,1967,1967,1,Antiguo,0,Residencial unifamiliar,,573.49,1,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,235059
906,Chalet individual,1954,1954,1,Antiguo,0,Residencial unifamiliar,97.54,921.6,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,213129
907,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,141.43,1254.28,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50011,0,0,0,5,4.0,477610
908,Chalet individual,1936,1987,1,,0,Residencial unifamiliar,104.85,1068.38,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62451,0,0,0,7,3.5,486975
909,Chalet individual,1983,1983,1,Antiguo,0,Residencial unifamiliar,,825.44,2,5,1,0,1,1,0,Poco irregular,Muy irregular,Moderado,1,1,0,Interior,62040,0,0,0,5,2.5,255175
910,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,181.66,1169.56,3,8,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.0,301312
911,Dúplex,1960,1960,2,,0,Residencial unifamiliar,97.54,1077.68,2,12,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,1,0,5,2.5,256921
912,Chalet individual,1977,1989,1,Antiguo,0,Residencial unifamiliar,,862.7,2,5,1,0,0,1,0,Poco irregular,Llana,Moderado,1,1,0,Trasero,60061,0,0,0,7,2.5,248496
913,Chalet individual,1925,1950,1,Nuevo,0,Residencial tipo 2,62.18,568.57,1,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,7,2.5,171415
914,Dúplex,1949,1950,2,,0,Residencial tipo 1,99.97,582.5,2,8,1,0,0,1,0,Rectangular,Inclinación lateral,Ligero,1,1,0,Interior,62451,0,0,0,6,2.5,271582
915,Piso alto,2009,2009,2,Antiguo,1,Residencial especial,36.58,278.71,3,4,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.0,300849
916,Casa baja,1970,1970,2,Antiguo,1,Residencial tipo 2,25.6,185.9,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60936,0,0,0,5,2.0,140474
917,Chalet individual,1949,1950,1,Antiguo,0,Terciario,60.96,836.13,1,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,3,1.0,68782
918,Chalet individual,1956,1956,1,Antiguo,0,Residencial unifamiliar,,1592.36,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,6,2.0,233776
919,Chalet individual,1991,1991,2,Antiguo,0,Residencial unifamiliar,125.58,1219.35,4,8,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50015,0,0,0,5,3.5,445770
920,Chalet individual,1958,2002,1,Antiguo,0,Residencial unifamiliar,106.07,1024.63,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,8,3.0,317867
921,Chalet individual,1994,1994,2,Antiguo,0,Residencial unifamiliar,85.34,786.15,4,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,376469
922,Dúplex,1900,2003,2,,0,Residencial unifamiliar,81.69,815.41,6,9,0,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,1,0,7,2.5,262758
923,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,79.25,951.05,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.0,331124
924,Piso alto,1993,1994,1,Antiguo,1,Residencial unifamiliar,60.96,744.34,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,347582
925,Chalet individual,1980,1980,1,Antiguo,0,Residencial unifamiliar,96.32,951.33,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,6,3.0,404189
926,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,,1450.31,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50012,0,0,0,6,2.5,315165
927,Chalet individual,2003,2004,2,Antiguo,0,Residencial unifamiliar,113.39,1114.74,3,10,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,533800
928,Chalet individual,1968,1968,2,Antiguo,0,Residencial unifamiliar,,919.74,3,9,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,1,0,5,3.5,316966
929,Chalet individual,2001,2001,1,Antiguo,0,Residencial unifamiliar,,1099.79,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,4.0,409541
930,Chalet individual,1997,1997,2,Antiguo,0,Residencial unifamiliar,,1208.3,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60118,0,0,0,5,3.5,432434
931,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,89.0,829.16,2,7,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,348067
932,Chalet individual,1965,1965,1,Antiguo,0,Residencial unifamiliar,85.34,845.42,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.5,203472
933,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,102.41,1084.18,2,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50011,0,0,1,5,4.5,599354
934,Chalet individual,2004,2004,1,Antiguo,0,Residencial unifamiliar,76.81,788.47,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,60061,0,0,0,5,3.5,329019
935,Chalet individual,1960,2007,1,Antiguo,0,Residencial unifamiliar,381.61,2568.77,3,9,1,0,0,1,0,Algo irregular,Inclinación lateral,Moderado,1,1,0,Interior,50014,0,0,0,7,3.5,435828
936,Chalet individual,1926,1953,1,Nuevo,0,Residencial unifamiliar,63.4,541.16,1,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,5,2.0,155637
937,Chalet individual,2003,2003,1,Antiguo,0,Residencial unifamiliar,81.69,936.74,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,320187
938,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,91.44,898.84,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,438114
939,Chalet individual,2006,2006,2,Antiguo,0,Residencial unifamiliar,89.0,813.83,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,467105
940,Chalet individual,1940,1950,2,Nuevo,0,Residencial unifamiliar,,2238.03,2,10,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62447,0,0,0,7,3.5,406944
941,Dúplex,1976,1976,2,,0,Residencial unifamiliar,67.06,1174.29,2,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,5,3.0,293938
942,Chalet individual,1999,1999,2,Antiguo,0,Residencial unifamiliar,,813.37,4,8,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Frontal 2 lados,60118,0,0,1,5,3.5,370579
943,Dúplex,1977,1977,2,,0,Residencial unifamiliar,51.21,716.38,4,8,0,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,3,2.0,280947
944,Dúplex,1967,1967,2,,0,Residencial unifamiliar,121.92,2322.58,2,8,1,0,0,1,0,Rectangular,Muy irregular,Ligero,1,1,0,Interior,62040,0,0,0,4,2.5,267836
945,Chalet individual,1958,1958,1,Antiguo,0,Residencial unifamiliar,,1335.48,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,0,1,Trasero,50017,0,0,0,6,3.0,238106
946,Chalet individual,1890,1996,1,,0,Residencial tipo 2,119.48,819.4,1,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,0,0,0,6,2.5,216286
947,Chalet individual,1959,1959,2,,0,Residencial unifamiliar,85.34,758.37,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.5,278550
948,Chalet individual,2002,2003,1,Antiguo,0,Residencial unifamiliar,103.63,1350.44,3,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,505705
949,Chalet individual,2002,2002,2,Antiguo,0,Residencial unifamiliar,79.25,1301.2,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,374971
950,Chalet individual,1972,2006,1,Antiguo,0,Residencial unifamiliar,95.1,869.57,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,7,3.0,328852
951,Chalet individual,1950,2002,1,Antiguo,0,Residencial unifamiliar,73.15,668.9,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,8,2.5,241615
952,Chalet individual,1965,1965,1,Antiguo,0,Residencial tipo 1,73.15,724.64,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50015,0,0,0,5,2.5,233553
953,Chalet individual,1972,2003,2,,0,Residencial unifamiliar,73.15,668.9,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,8,2.5,231871
954,Chalet individual,1969,1969,2,Antiguo,0,Residencial unifamiliar,,1028.9,4,7,1,0,1,1,0,Poco irregular,Llana,Moderado,1,1,0,Interior,62040,0,0,0,4,2.5,309762
955,Dúplex,1975,1975,2,,0,Residencial unifamiliar,42.67,873.29,4,4,0,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,61528,0,0,0,5,3.0,248357
956,Dúplex,1946,1950,2,,0,Residencial tipo 1,99.97,662.96,2,8,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,62451,0,0,0,6,3.0,271582
957,Piso alto,1980,1980,2,Antiguo,1,Residencial tipo 2,29.26,120.77,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61874,0,0,0,6,3.0,214728
